ProgramName;Start;End;Cancelled;TotalTime;BreakingTime;NumberBreaks;Process1Time;Process1Length;Process1Starts;Process2Time;Process2Length;Process2Starts;Process3Time;Process3Length;Process3Starts;Process4Time;Process4Length;Process4Starts;RapidTime;RapidLength;RapidStarts
00004575;2025-07-05 16:50:47;2025-07-05 17:07:28;False;999;4;1;514;19242.0703125;30;0;0;0;0;0;0;0;0;0;129;19081;45
00004578;2025-07-05 17:12:07;2025-07-05 17:34:18;False;1329;236;3;396;19018.904296875;21;0;0;0;0;0;0;0;0;0;235;22985;93
00004577;2025-07-05 17:40:04;2025-07-05 18:03:49;False;1421;1;1;410;21202.2109375;47;0;0;0;0;0;0;0;0;0;263;35003;102
00004584;2025-07-05 23:17:40;2025-07-05 23:55:56;True;2291;939;2;0;0.0;0;0;0;0;0;0;0;0;0;0;261;39485;121
00004584;2025-07-05 23:17:40;2025-07-06 00:10:08;True;5;0;1;0;0.0;0;0;0;0;0;0;0;0;0;0;4;975;0
00004584;2025-07-05 23:17:40;2025-07-06 00:10:42;True;6;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;5;979;0
00004584;2025-07-05 23:17:40;2025-07-06 00:11:42;True;7;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;6;989;0
00004584;2025-07-05 23:17:40;2025-07-06 00:15:44;True;8;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;6;989;0
00004584;2025-07-06 00:17:07;2025-07-06 00:34:56;False;1067;63;4;625;21719.685546875;31;0;0;0;0;0;0;0;0;0;81;9203;38
00004584;2025-07-06 00:34:57;2025-07-06 00:35:01;True;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004584;2025-07-06 00:34:57;2025-07-06 00:35:35;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004584;2025-07-06 00:34:57;2025-07-06 00:38:10;True;9;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
