ProgramName;Start;End;Cancelled;TotalTime;BreakingTime;NumberBreaks;Process1Time;Process1Length;Process1Starts;Process2Time;Process2Length;Process2Starts;Process3Time;Process3Length;Process3Starts;Process4Time;Process4Length;Process4Starts;RapidTime;RapidLength;RapidStarts
00004263;2025-06-23 00:56:41;2025-06-23 01:52:47;False;3360;2405;4;284;18179.6640625;30;0;0;0;0;0;0;0;0;0;133;22206;58
00004269;2025-06-23 02:01:22;2025-06-23 02:17:20;False;955;49;3;351;22073.658203125;20;0;0;0;0;0;0;0;0;0;88;13411;50
00004518;2025-06-23 02:20:32;2025-06-23 02:52:38;False;1921;2;1;1482;88061.3203125;30;0;0;0;0;0;0;0;0;0;72;12325;36
00003924;2025-06-23 03:15:39;2025-06-23 03:24:17;True;515;35;6;263;17506.37890625;2;0;0;0;0;0;0;0;0;0;105;29606;9
00003924;2025-06-23 03:15:39;2025-06-23 03:25:25;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;4;766;0
00003926;2025-06-23 05:00:19;2025-06-23 05:08:30;True;487;3;2;279;18110.658203125;1;0;0;0;0;0;0;0;0;0;103;31126;9
00003926;2025-06-23 05:00:19;2025-06-23 05:10:29;True;7;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;6;776;0
00003925;2025-06-23 05:34:13;2025-06-23 09:26:41;False;13945;5196;14;2319;139666.71875;304;0;0;0;0;0;0;0;0;0;1580;232367;658
00004386;2025-06-23 12:36:53;2025-06-23 12:51:48;False;892;7;1;517;34321.5234375;9;0;0;0;0;0;0;0;0;0;205;67437;15
00004387;2025-06-23 15:40:49;2025-06-23 15:53:02;False;728;6;1;375;24841.326171875;11;0;0;0;0;0;0;0;0;0;174;53756;15
00003484;2025-06-23 17:03:26;2025-06-23 17:48:52;False;2722;149;3;1371;49195.7890625;33;0;0;0;0;0;0;0;0;0;357;49952;115
callum;2025-06-23 18:18:23;2025-06-23 18:21:37;False;192;0;0;180;5813.416015625;1;0;0;0;0;0;0;0;0;0;0;11;1
