ProgramName;Start;End;Cancelled;TotalTime;BreakingTime;NumberBreaks;Process1Time;Process1Length;Process1Starts;Process2Time;Process2Length;Process2Starts;Process3Time;Process3Length;Process3Starts;Process4Time;Process4Length;Process4Starts;RapidTime;RapidLength;RapidStarts
00003799;2025-06-27 23:21:10;2025-06-28 02:46:47;True;12335;1220;55;3806;112295.1953125;37;0;0;0;0;0;0;0;0;0;2415;377928;641
00003799;2025-06-27 23:21:10;2025-06-28 02:52:00;True;9;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;9;1533;0
00003799;2025-06-27 23:21:10;2025-06-28 02:53:44;True;19;1;8;0;0.0;0;0;0;0;0;0;0;0;0;0;18;3066;0
00003799;2025-06-27 23:21:10;2025-06-28 02:54:33;True;24;1;10;0;0.0;0;0;0;0;0;0;0;0;0;0;22;3833;0
00003799;2025-06-27 23:21:10;2025-06-28 02:56:51;True;29;2;12;0;0.0;0;0;0;0;0;0;0;0;0;0;27;4599;0
00003799;2025-06-27 23:21:10;2025-06-28 02:58:34;True;39;2;16;0;0.0;0;0;0;0;0;0;0;0;0;0;36;6133;0
00003799;2025-06-27 23:21:10;2025-06-28 02:59:43;True;44;3;18;0;0.0;0;0;0;0;0;0;0;0;0;0;40;6899;0
00003799;2025-06-27 23:21:10;2025-06-28 05:33:10;True;45;3;18;0;0.0;0;0;0;0;0;0;0;0;0;0;41;6903;0
Module0038;2025-06-28 05:47:40;2025-06-28 05:49:31;False;111;0;1;93;3302.751953125;1;0;0;0;0;0;0;0;0;0;6;1472;0
Module0006;2025-06-28 05:53:49;2025-06-28 05:55:31;False;102;0;0;91;3404.919921875;1;0;0;0;0;0;0;0;0;0;0;11;1
00003800;2025-06-28 06:20:36;2025-06-28 07:21:24;True;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00003800;2025-06-28 06:20:36;2025-06-28 07:23:31;True;9;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;9;1533;0
00003800;2025-06-28 06:20:36;2025-06-28 07:31:00;True;34;2;14;0;0.0;0;0;0;0;0;0;0;0;0;0;31;5366;0
00004322;2025-06-28 09:33:50;2025-06-28 09:47:28;True;813;5;2;559;23720.91796875;5;0;0;0;0;0;0;0;0;0;104;32846;14
00004322;2025-06-28 09:33:50;2025-06-28 09:48:10;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;4;766;0
00004323;2025-06-28 10:40:47;2025-06-28 10:54:18;True;806;7;2;548;23569.767578125;2;0;0;0;0;0;0;0;0;0;133;41888;11
00004323;2025-06-28 10:40:47;2025-06-28 10:55:04;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;4;766;0
00004323;2025-06-28 10:40:47;2025-06-28 10:56:24;True;24;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;23;1538;0
00004324;2025-06-28 11:32:14;2025-06-28 12:07:38;False;2118;134;6;1167;47517.65234375;34;0;0;0;0;0;0;0;0;0;309;78601;59
00004385;2025-06-28 12:43:51;2025-06-28 12:54:53;True;661;5;2;407;21133.134765625;5;0;0;0;0;0;0;0;0;0;121;37913;11
00004385;2025-06-28 12:43:51;2025-06-28 12:59:20;True;25;2;10;0;0.0;0;0;0;0;0;0;0;0;0;0;22;3833;0
00004385;2025-06-28 12:43:51;2025-06-28 13:00:27;True;61;2;12;0;0.0;0;0;0;0;0;0;0;0;0;0;27;4600;0
00004385;2025-06-28 12:43:51;2025-06-28 13:01:11;True;66;3;14;0;0.0;0;0;0;0;0;0;0;0;0;0;31;5366;0
00004385;2025-06-28 12:43:51;2025-06-28 13:01:50;True;71;3;16;0;0.0;0;0;0;0;0;0;0;0;0;0;36;6133;0
00004383;2025-06-28 13:48:00;2025-06-28 14:04:35;True;0;0;4;0;0.0;2;0;0;0;0;0;0;0;0;0;0;0;6
00004383;2025-06-28 13:48:00;2025-06-28 14:06:08;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:06:55;True;9;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:44:43;True;14;0;6;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:45:34;True;19;1;8;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:46:19;True;24;1;10;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:47:07;True;29;1;12;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:47:52;True;42;2;14;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:48:35;True;49;2;16;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:49:17;True;54;2;18;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:50:00;True;59;3;20;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:51:26;True;69;3;24;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:52:08;True;74;4;26;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004383;2025-06-28 13:48:00;2025-06-28 14:52:50;True;79;4;28;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
tam 1007x150mm;2025-06-28 15:22:02;2025-06-28 15:23:09;False;66;0;0;55;2325.02563476563;1;0;0;0;0;0;0;0;0;0;0;11;1
00004366;2025-06-28 15:47:59;2025-06-28 17:07:47;True;4787;298;7;1812;83983.015625;91;0;0;0;0;0;0;0;0;0;700;128882;220
wes 225x110x20mm;2025-06-28 18:06:34;2025-06-28 18:07:57;False;83;0;0;60;1379.92761230469;2;0;0;0;0;0;0;0;0;0;2;155;2
dt14 1900x100;2025-06-28 18:29:40;2025-06-28 19:23:26;False;3226;0;0;2822;143729.765625;36;0;0;0;0;0;0;0;0;0;78;10121;36
00004565;2025-06-28 21:50:10;2025-06-28 22:00:38;True;627;409;7;100;6652.9072265625;2;0;0;0;0;0;0;0;0;0;24;4721;7
00004565;2025-06-28 21:50:10;2025-06-28 22:01:13;True;4;0;2;0;0.0;0;0;0;0;0;0;0;0;0;0;4;766;0
00004565;2025-06-28 21:50:10;2025-06-28 22:02:27;True;14;0;6;0;0.0;0;0;0;0;0;0;0;0;0;0;13;2299;0
00004565;2025-06-28 21:50:10;2025-06-28 22:03:02;True;19;1;8;0;0.0;0;0;0;0;0;0;0;0;0;0;18;3066;0
00004564;2025-06-28 22:09:16;2025-06-28 22:12:14;True;0;0;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00004564;2025-06-28 22:09:16;2025-06-28 22:13:22;True;9;0;4;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0
00003335;2025-06-29 00:38:26;2025-06-29 00:59:49;False;1276;26;3;469;28763.537109375;28;0;0;0;0;0;0;0;0;0;190;21168;85
